id,competitor,country,title,description,bonus_amount,bonus_type,conditions,valid_until,url,scraped_at,hash_id,created_at
197,Rabona,SA,Found 'deposit' on page,deposit. sign up now! english français italiano enjoy signup welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook &,100%,Welcome Bonus,First time deposit,,https://rabona.casino/tournaments,2025-10-01T12:30:16.993231,-4807433612261294724,2025-10-01 11:47:26
200,Rabona,SA,Found 'deposit' on page,deposit. sign up now! english français italiano enjoy signup welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook &,100%,Welcome Bonus,First time deposit,,https://rabona.casino/welcome-bonus,2025-10-01T12:30:11.881657,6034399172911888689,2025-10-01 11:47:26
203,Rabona,SA,Found 'deposit' on page,deposit. sign up now! english français italiano enjoy signup welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook &,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino/offers,2025-10-01T12:30:00.401698,-2376930067676308227,2025-10-01 11:47:26
205,Rabona,SA,Found 'deposit' on page,deposit. sign up now! english français italiano enjoy signup welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook &,100%,Welcome Bonus,First time deposit,,https://rabona.casino/bonuses,2025-10-01T12:29:55.255043,879536366414954795,2025-10-01 11:47:26
208,Rabona,SA,Found 'deposit' on page,deposit. sign up now! english français italiano enjoy signup welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook &,100%,Welcome Bonus,First time deposit,,https://rabona.casino/promotions,2025-10-01T12:29:48.708197,-750120185253399663,2025-10-01 11:47:26
212,Rabona,SA,Found 'deposit' on page,deposit. sign up now! english français italiano enjoy signup welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook &,100%,Welcome Bonus,First time deposit,,https://www.rabona.casino,2025-10-01T12:29:36.567841,-262332987304177188,2025-10-01 11:47:26
218,Rabona,SA,Found 'deposit' on page,deposit. sign up now! english français italiano enjoy signup welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook &,100%,Welcome Bonus,First time deposit,,https://rabona.casino,2025-10-01T12:29:27.342004,-3180168655594866982,2025-10-01 11:47:26
187,Rabona,SA,Found 'free spins' on page,free spins. a deposit of at least €20 is required. players receive 20 free spins daily for ten days. the bonus and winnings from free spins have a 35x,200 free spins (20 daily for 10 days),Free Spins,Minimum deposit €20. 35x wagering requirement on bonus and winnings.,Not specified,https://www.rabona.casino,2025-10-01T13:42:47.796425,-2649406206786391029,2025-10-01 11:47:26
193,Rabona,SA,Found 'free spins' on page,free spins. a deposit of at least €20 is required. players receive 20 free spins daily for ten days. the bonus and winnings from free spins have a 35x,200 free spins (20 daily for 10 days),Free Spins,Minimum deposit of €20. 35x wagering requirement on bonus and winnings.,Not specified,https://www.rabona.casino,2025-10-01T13:30:34.729632,-497262604589154525,2025-10-01 11:47:26
201,Rabona,SA,Found 'free spins' on page,free spins 1. this offer is exclusively open to new customers who have completed the registration process and made their initial real-money deposit on,1,Free Spins,Exclusively for new customers who complete registration and make their first real-money deposit,Not specified,https://rabona.casino/welcome-bonus,2025-10-01T12:30:11.881657,4833206513194084428,2025-10-01 11:47:26
213,Rabona,SA,Found 'free spins' on page,free spins. a deposit of at least €20 is required. players receive 20 free spins daily for ten days. the bonus and winnings from free spins have a 35x,200 free spins (20 daily for 10 days),Free Spins,Minimum deposit of €20. 35x wagering requirement on bonus and winnings.,Not specified,https://www.rabona.casino,2025-10-01T12:29:36.567841,6175489006697826339,2025-10-01 11:47:26
219,Rabona,SA,Found 'free spins' on page,free spins. a deposit of at least €20 is required. players receive 20 free spins daily for ten days. the bonus and winnings from free spins have a 35x,200 free spins (20 daily for 10 days),Free Spins,Minimum deposit €20. 35x wagering requirement on bonus and winnings.,Not specified,https://rabona.casino,2025-10-01T12:29:27.342004,3303395085041100388,2025-10-01 11:47:26
188,Rabona,SA,Found 'jackpot' on page,"jackpots: there are 216 jackpot games, including popular ones like “mega moolah”, offering players chances to win big. special categories: rabona high",N/A,Jackpot,216 jackpot games available,N/A,https://www.rabona.casino,2025-10-01T13:42:47.796425,-4208409008370577355,2025-10-01 11:47:26
194,Rabona,SA,Found 'jackpot' on page,"jackpots: there are 216 jackpot games, including popular ones like 'mega moolah', offering players chances to win big. special categories: rabona high",N/A,Jackpot,216 jackpot games available,N/A,https://www.rabona.casino,2025-10-01T13:30:34.729632,-3455575446645821293,2025-10-01 11:47:26
202,Rabona,SA,Found 'jackpot' on page,"jackpot €15,000 view bonus everything you need to know about rabona casino all rights reserved","€15,000",Jackpot,No specific conditions mentioned in the provided text,Not specified,https://rabona.casino/welcome-bonus,2025-10-01T12:30:11.881657,7498652777640043908,2025-10-01 11:47:26
214,Rabona,SA,Found 'jackpot' on page,"jackpots: there are 216 jackpot games, including popular ones like “mega moolah”, offering players chances to win big. special categories: rabona high",N/A,Jackpot,Play any of the 216 jackpot games,N/A,https://www.rabona.casino,2025-10-01T12:29:36.567841,2140332981703751727,2025-10-01 11:47:26
220,Rabona,SA,Found 'jackpot' on page,"jackpots: there are 216 jackpot games, including popular ones like 'mega moolah', offering players chances to win big. special categories: rabona high",Not specified,Jackpot,216 jackpot games available,Not specified,https://rabona.casino,2025-10-01T12:29:27.342004,9211366943840516715,2025-10-01 11:47:26
170,Rabona,SA,Found 'promotion' on page,promotions for both casino games and sports betting. provides 24/7 support with fast responses. allows betting on live sports events for real-time eng,Not specified,Other,Not specified,Not specified,https://rabona.casino/bonuses,2025-10-01T12:29:55.255043,1177507414902479725,2025-10-01 11:34:28
189,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://www.rabona.casino,2025-10-01T13:42:47.796425,2629711252919347026,2025-10-01 11:47:26
195,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://www.rabona.casino,2025-10-01T13:30:34.729632,2909541750917581804,2025-10-01 11:47:26
198,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino/tournaments,2025-10-01T12:30:16.993231,-8575909598406796346,2025-10-01 11:47:26
204,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino/offers,2025-10-01T12:30:00.401698,1347788805765541963,2025-10-01 11:47:26
206,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino/bonuses,2025-10-01T12:29:55.255043,-8003671398247231026,2025-10-01 11:47:26
209,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,,https://rabona.casino/promotions,2025-10-01T12:29:48.708197,-6554121976669205587,2025-10-01 11:47:26
215,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://www.rabona.casino,2025-10-01T12:29:36.567841,1589515045010308994,2025-10-01 11:47:26
221,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino,2025-10-01T12:29:27.342004,-1862327395421760641,2025-10-01 11:47:26
185,Rabona,SA,tournament,"tournaments from popular games such as call of duty, counter strike, and dota 2. odds and features: while rabona’s odds match those of leading provide",,Tournament,,,https://www.rabona.casino,2025-10-01T13:42:47.796425,2856929784904593578,2025-10-01 11:47:26
191,Rabona,SA,tournament,"tournaments from popular games such as call of duty, counter strike, and dota 2. odds and features: while rabona’s odds match those of leading provide",N/A,Tournament,N/A,N/A,https://www.rabona.casino,2025-10-01T13:30:34.729632,-2585267238833478449,2025-10-01 11:47:26
211,Rabona,SA,tournament,"tournaments from popular games such as call of duty, counter strike, and dota 2. odds and features: while rabona’s odds match those of leading provide",Not specified,Tournament,Not specified,Not specified,https://www.rabona.casino,2025-10-01T12:29:36.567841,-4598104111959535837,2025-10-01 11:47:26
217,Rabona,SA,tournament,"tournaments from popular games such as call of duty, counter strike, and dota 2. odds and features: while rabona’s odds match those of leading provide",string,Tournament,string,string,https://rabona.casino,2025-10-01T12:29:27.342004,-4685323955535327064,2025-10-01 11:47:26
