id,competitor,country,title,description,bonus_amount,bonus_type,conditions,valid_until,url,scraped_at,hash_id,created_at
759,Casinia,SA,Welcome Bonus,"Welcome bonus for signing up, you get 200 free spins, 100% up to £500, and 1 bonus crab. Reload bonus disbursed daily from Monday to Thursday",200 free spins + 100% up to £500,Welcome Bonus,Reload bonus available Monday to Thursday,Not specified,https://casinia.bet,2025-10-02T15:52:50.743119,4385853065045427564,2025-10-02 14:01:21
764,Casinia,SA,Welcome Bonus,welcome bonus 100% up to €500 + 200 fs + 1 bonus crab join now sport first deposit bonus 100% up to €100 join now casino crypto welcome bonus 200% up,100% up to €500 + 200 Free Spins,Welcome Bonus,"First deposit required, additional casino crypto welcome bonus 200% mentioned",Not specified,https://casinia.com,2025-10-02T15:52:44.395485,4371178009203205218,2025-10-02 14:01:21
765,Casinia,SA,Welcome Bonus,Casino welcome bonus 100% up to €500 + 200 free spins + 1 bonus crab,100% up to €500 + 200 FS,Welcome Bonus,Minimum deposit and wagering requirements apply. Includes 1 bonus crab feature.,Not specified,https://casinia.com,2025-10-02T15:52:44.395485,2460956115359901162,2025-10-02 14:01:21
748,EmirBet,SA,Found 'bonus' on page,bonus up to €1000 + 150 free spins games live casino sports betting bonuses games live casino sports betting bonuses sign up login emirbet emit bet ca,Up to €1000 + 150 free spins,Welcome Bonus,Details not specified in the provided text,Not specified,https://emirbet.casino,2025-10-02T15:55:53.762747,175701726893776710,2025-10-02 14:01:21
749,EmirBet,SA,Found 'bonus' on page,bonus up to €1000 + 150 free spins games live casino sports betting bonuses games live casino sports betting bonuses sign up login emirbet emit bet ca,up to €1000 + 150 free spins,Welcome Bonus,Sign up required. Applies to live casino and sports betting.,Not specified,https://www.emirbet.casino,2025-10-02T15:55:48.418174,-73270658445233252,2025-10-02 14:01:21
782,Rabona,SA,Found 'bonus' on page,bonus crab niveles vip español centro de ayuda deportes apuestas en vivo casino bono de bienvenida crypto para deportes 100% hasta 200 usdt ¡únete ya!,100% up to 200 USDT,Welcome Bonus,Welcome bonus for crypto sports betting,Not specified,https://rabona.com,2025-10-02T15:49:12.044170,287042082936998329,2025-10-02 14:01:21
777,Rabona,SA,Found 'free spins' on page,free spins. a deposit of at least €20 is required. players receive 20 free spins daily for ten days. the bonus and winnings from free spins have a 35x,200 free spins (20 daily for 10 days),Free Spins,Minimum deposit of €20. 35x wagering requirement on bonus and winnings.,Not specified,https://www.rabona.casino,2025-10-02T15:49:18.972169,2609749172559889941,2025-10-02 14:01:21
778,Rabona,SA,Found 'jackpot' on page,"jackpots: there are 216 jackpot games, including popular ones like 'mega moolah', offering players chances to win big. special categories: rabona high",Not specified,Jackpot,Access to 216 jackpot games,Not specified,https://www.rabona.casino,2025-10-02T15:49:18.972169,6360575914982901374,2025-10-02 14:01:21
780,Rabona,SA,Limited Time Offer from Rabona,Get up to 500% bonus on first deposit. Sign up now!,Up to 500%,Welcome Bonus,First deposit required,Limited time offer,https://www.rabona.casino,2025-10-02T15:49:18.972169,-1841818809182729623,2025-10-02 14:01:21
776,Rabona,SA,Welcome Bonus,Sign up now and enjoy welcome bonus of 100% of first time deposit at Rabona Casino and Rabona Sportsbook,100%,Welcome Bonus,First time deposit required,Not specified,https://www.rabona.casino,2025-10-02T15:49:18.972169,-8606902242233878107,2025-10-02 14:01:21
750,Rooster bet,SA,Deposit Bonus,"50 free spins upon registration, loyalty program VIP club with exclusive offers, 35x wagering requirements, welcome bonus for new players",50 Free Spins,Welcome Bonus,35x wagering requirements,Not specified,https://rooster-bet.org,2025-10-02T15:53:49.908579,-4539424531967581853,2025-10-02 14:01:21
751,Rooster bet,SA,Found 'free spins' on page,"Free spins no deposit bonus 50 free spins upon registration, loyalty program VIP club with exclusive offers, wagering requirement 35x, welcome bonus",50 Free Spins,Free Spins,"No deposit required, 35x wagering requirement",Not specified,https://rooster-bet.org,2025-10-02T15:53:49.908579,-2156236504861135820,2025-10-02 14:01:21
