id,competitor,country,title,description,bonus_amount,bonus_type,conditions,valid_until,url,scraped_at,hash_id,created_at
171,Rabona,SA,Found 'deposit' on page,deposit. sign up now! english français italiano enjoy signup welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook &,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino/promotions,2025-10-01T12:29:48.708197,-750120185253399663,2025-10-01 11:34:28
174,Rabona,SA,Found 'deposit' on page,deposit. sign up now! english français italiano enjoy signup welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook &,100%,Welcome Bonus,First time deposit,,https://www.rabona.casino,2025-10-01T12:29:36.567841,-262332987304177188,2025-10-01 11:34:28
180,Rabona,SA,Found 'deposit' on page,deposit. sign up now! english français italiano enjoy signup welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook &,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino,2025-10-01T12:29:27.342004,-3180168655594866982,2025-10-01 11:34:28
157,Rabona,SA,Found 'free spins' on page,free spins. a deposit of at least €20 is required. players receive 20 free spins daily for ten days. the bonus and winnings from free spins have a 35x,200 free spins (20 daily for 10 days),Free Spins,Minimum deposit €20. 35x wagering requirement on bonus and winnings.,Not specified,https://www.rabona.casino,2025-10-01T13:30:34.729632,-497262604589154525,2025-10-01 11:34:28
164,Rabona,SA,Found 'free spins' on page,free spins 1. this offer is exclusively open to new customers who have completed the registration process and made their initial real-money deposit on,1,Free Spins,Exclusively for new customers who complete registration and make their first real-money deposit,Not specified,https://rabona.casino/welcome-bonus,2025-10-01T12:30:11.881657,4833206513194084428,2025-10-01 11:34:28
175,Rabona,SA,Found 'free spins' on page,free spins. a deposit of at least €20 is required. players receive 20 free spins daily for ten days. the bonus and winnings from free spins have a 35x,200 free spins (20 daily for 10 days),Free Spins,Minimum deposit €20. Wagering requirement 35x on bonus and winnings.,Not specified,https://www.rabona.casino,2025-10-01T12:29:36.567841,6175489006697826339,2025-10-01 11:34:28
181,Rabona,SA,Found 'free spins' on page,free spins. a deposit of at least €20 is required. players receive 20 free spins daily for ten days. the bonus and winnings from free spins have a 35x,200 free spins (20 daily for 10 days),Free Spins,Minimum deposit of €20 required. 35x wagering requirement on bonus and winnings.,Not specified,https://rabona.casino,2025-10-01T12:29:27.342004,3303395085041100388,2025-10-01 11:34:28
158,Rabona,SA,Found 'jackpot' on page,"jackpots: there are 216 jackpot games, including popular ones like 'mega moolah', offering players chances to win big. special categories: rabona high",N/A,Jackpot,216 jackpot games available,N/A,https://www.rabona.casino,2025-10-01T13:30:34.729632,-3455575446645821293,2025-10-01 11:34:28
165,Rabona,SA,Found 'jackpot' on page,"jackpot €15,000 view bonus everything you need to know about rabona casino all rights reserved","€15,000",Jackpot,Not specified,Not specified,https://rabona.casino/welcome-bonus,2025-10-01T12:30:11.881657,7498652777640043908,2025-10-01 11:34:28
176,Rabona,SA,Found 'jackpot' on page,"jackpots: there are 216 jackpot games, including popular ones like 'mega moolah', offering players chances to win big. special categories: rabona high",N/A,Jackpot,216 jackpot games available,N/A,https://www.rabona.casino,2025-10-01T12:29:36.567841,2140332981703751727,2025-10-01 11:34:28
182,Rabona,SA,Found 'jackpot' on page,"jackpots: there are 216 jackpot games, including popular ones like 'mega moolah', offering players chances to win big. special categories: rabona high",N/A,Jackpot,216 jackpot games available,N/A,https://rabona.casino,2025-10-01T12:29:27.342004,9211366943840516715,2025-10-01 11:34:28
170,Rabona,SA,Found 'promotion' on page,promotions for both casino games and sports betting. provides 24/7 support with fast responses. allows betting on live sports events for real-time eng,Not specified,Other,Not specified,Not specified,https://rabona.casino/bonuses,2025-10-01T12:29:55.255043,1177507414902479725,2025-10-01 11:34:28
159,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://www.rabona.casino,2025-10-01T13:30:34.729632,2909541750917581804,2025-10-01 11:34:28
162,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino/tournaments,2025-10-01T12:30:16.993231,-8575909598406796346,2025-10-01 11:34:28
167,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino/offers,2025-10-01T12:30:00.401698,1347788805765541963,2025-10-01 11:34:28
169,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino/bonuses,2025-10-01T12:29:55.255043,-8003671398247231026,2025-10-01 11:34:28
172,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino/promotions,2025-10-01T12:29:48.708197,-6554121976669205587,2025-10-01 11:34:28
177,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://www.rabona.casino,2025-10-01T12:29:36.567841,1589515045010308994,2025-10-01 11:34:28
183,Rabona,SA,Found 'welcome' on page,welcome bonus of 100% of first time deposit sign up on rabona casino rabona sportsbook & casino rabona casino is a popular online gambling site,100%,Welcome Bonus,First time deposit,Not specified,https://rabona.casino,2025-10-01T12:29:27.342004,-1862327395421760641,2025-10-01 11:34:28
155,Rabona,SA,tournament,"tournaments from popular games such as call of duty, counter strike, and dota 2. odds and features: while rabona’s odds match those of leading provide",Not specified,Tournament,Not specified,Not specified,https://www.rabona.casino,2025-10-01T13:30:34.729632,-2585267238833478449,2025-10-01 11:34:28
173,Rabona,SA,tournament,"tournaments from popular games such as call of duty, counter strike, and dota 2. odds and features: while rabona’s odds match those of leading provide",Not specified,Tournament,Not specified,Not specified,https://www.rabona.casino,2025-10-01T12:29:36.567841,-4598104111959535837,2025-10-01 11:34:28
179,Rabona,SA,tournament,"tournaments from popular games such as call of duty, counter strike, and dota 2. odds and features: while rabona’s odds match those of leading provide",Not specified,Tournament,Not specified,Not specified,https://rabona.casino,2025-10-01T12:29:27.342004,-4685323955535327064,2025-10-01 11:34:28
